id,publicCode,collectorNumber,name,set_id,set_label,rarity_id,rarity_label,cardType,superType,domain,energy,might,power,tags,ability_text,accessibilityText,illustrator,orientation,cardImage_url
ven-115-166,VEN-115/166,115,Ocean Drake,VEN,Vendetta,epic,Epic,Unit,,Chaos,8,7,2,"Dragon, Ionia","You may play me to an open battlefield.
When you play me, you may return a non-Dragon unit to its owner's hand.","Riftbound Unit: Ocean Drake. You may play me to an open battlefield.
When you play me, you may return a non-Dragon unit to its owner's hand.",Caravan Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bd93cc3c9165204cd3e830fc2022384bad7517be-744x1039.png?accountingTag=RB
ven-116-166,VEN-116/166,116,Dragon Form,VEN,Vendetta,uncommon,Uncommon,Spell,,Order,3,,,,"Choose a unit. Its base Might becomes 5 this turn.
[Flow] :rb_energy_3: (You may play this from your trash for its Flow cost. Then banish it.)","Riftbound Spell: Dragon Form. Choose a unit. Its base Might becomes 5 this turn.
[Flow] [3] (You may play this from your trash for its Flow cost. Then banish it.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ded9b54d93d7c3ade8a1d65c8ac66a13d1246329-744x1039.png?accountingTag=RB
ven-117-166,VEN-117/166,117,Disciple of Shen,VEN,Vendetta,common,Common,Unit,,Order,2,1,,Ionia,"[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)
I have [Shield 3] while I'm at a battlefield with exactly one other unit you control. (+3 :rb_might: while I'm a defender.)","Riftbound Unit: Disciple of Shen. [Hidden] (Hide now for [A] to react with later for [0].)
I have [Shield 3] while I'm at a battlefield with exactly one other unit you control. (+3 [S] while I'm a defender.)",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/de5b6316d65297e67a97d12d7c70974f7d3ce7d6-744x1039.png?accountingTag=RB
ven-118-166,VEN-118/166,118,Horns of the Dragon,VEN,Vendetta,common,Common,Unit,,Order,6,6,,Ionia,[Tank] (I must be assigned combat damage first.),Riftbound Unit: Horns of the Dragon. [Tank] (I must be assigned combat damage first.),JiHun Lee,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a7b3cb9f4175e71bc8fb60e69c55a0ea3f26fe8f-744x1039.png?accountingTag=RB
ven-119-166,VEN-119/166,119,Keeper of Law,VEN,Vendetta,common,Common,Unit,,Order,5,5,1,Shurima,I cost :rb_energy_2::rb_rune_order: less if you control a battlefield with exactly two units there.,Riftbound Unit: Keeper of Law. I cost [2][C] less if you control a battlefield with exactly two units there.,Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/42b965736c715293da57ec23472684506f49ba7f-744x1039.png?accountingTag=RB
ven-120-166,VEN-120/166,120,"Masa, Crashing Thunder",VEN,Vendetta,common,Common,Unit,,Order,4,4,,"Yordle, Bandle City","You may pay :rb_rune_order: as an additional cost to play me.
When you play me, if you paid the additional cost, [Stun] an enemy unit at a battlefield. (It doesn't deal combat damage this turn.)","Riftbound Unit: Masa, Crashing Thunder. You may pay [C] as an additional cost to play me. 
When you play me, if you paid the additional cost, [Stun] an enemy unit at a battlefield. (It doesn't deal combat damage this turn.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c02046374935d38a8e4bb28a8192dfc46e2596a0-744x1039.png?accountingTag=RB
ven-121-166,VEN-121/166,121,Reluctant Leader,VEN,Vendetta,common,Common,Unit,,Order,4,3,1,Ionia,"When you play another unit, give me +2 :rb_might: this turn.","Riftbound Unit: Reluctant Leader. When you play another unit, give me +2 [S] this turn.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d70352ba57ae548c405614ec6ba2bb17d7a19a44-744x1039.png?accountingTag=RB
ven-122-166,VEN-122/166,122,Solari Sunhawk,VEN,Vendetta,common,Common,Unit,,Order,3,3,,"Bird, Mount Targon","[Empower] :rb_energy_2: (:rb_energy_2:: Empower me. Use only if not Empowered.)
[Empowered][>] I have +1 :rb_might: and [Deflect 2]. (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or ability.)","Riftbound Unit: Solari Sunhawk. [Empower] [2] ([2]: Empower me. Use only if not Empowered.)
[Empowered][>] I have +1 [S] and [Deflect 2]. (Opponents must pay [A][A] to choose me with a spell or ability.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1aaf389ca46bd9122233aadcfd23fee8f9cdfdc9-744x1039.png?accountingTag=RB
ven-123-166,VEN-123/166,123,Soulspinner,VEN,Vendetta,common,Common,Unit,,Order,3,3,,"Shadow Isles, Spider",[Ambush] (You may play me as a [Reaction] to a battlefield where you have units.),Riftbound Unit: Soulspinner. [Ambush] (You may play me as a [Reaction] to a battlefield where you have units.),Wild Blue Studios,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9a23a1f2c83751c2a715049be32c2482ea10454d-744x1039.png?accountingTag=RB
ven-124-166,VEN-124/166,124,Escaped Grayback,VEN,Vendetta,uncommon,Uncommon,Unit,,Order,3,3,,Noxus,"[Empower] — Kill a friendly unit (Pay the cost: Empower me. Use only if not Empowered.)
[Empowered][>] I have +2 :rb_might:.","Riftbound Unit: Escaped Grayback. [Empower] — Kill a friendly unit (Pay the cost: Empower me. Use only if not Empowered.)
[Empowered][>] I have +2 [S].",Michal Ivan,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/253d782f8f6d4056eebecf9617e6858fdb2e712d-744x1039.png?accountingTag=RB
ven-125-166,VEN-125/166,125,Hungry Wolf,VEN,Vendetta,uncommon,Uncommon,Unit,,Order,4,4,,"Dog, Freljord",:rb_rune_order:: Ready me and give me +1 :rb_might: this turn. Use only if you've chosen an enemy unit this turn and only once each turn.,Riftbound Unit: Hungry Wolf. [C]: Ready me and give me +1 [S] this turn. Use only if you've chosen an enemy unit this turn and only once each turn.,Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/464b4e2edfd526a3b72a80ab05bc9630b7057c22-744x1039.png?accountingTag=RB
ven-126-166,VEN-126/166,126,Ki Barrier,VEN,Vendetta,uncommon,Uncommon,Spell,,Order,2,,1,,"[Reaction] (Play any time, even before spells and abilities resolve.)
Choose a unit. Prevent the next 7 damage that would be dealt to it this turn. (Opponents can assign it extra combat damage to kill it.)","Riftbound Spell: Ki Barrier. [Reaction] (Play any time, even before spells and abilities resolve.)
Choose a unit. Prevent the next 7 damage that would be dealt to it this turn. (Opponents can assign it extra combat damage to kill it.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/10fa1b5646489adb8ae70ff41a63ff856d8f20d1-744x1039.png?accountingTag=RB
ven-127-166,VEN-127/166,127,Lacerate,VEN,Vendetta,common,Common,Spell,,Order,2,,1,,"Choose a unit. If it's [Empowered], disempower it. Then kill it if it has 3 :rb_might: or less.
[Flow] :rb_energy_4::rb_rune_order::rb_rune_order: (You may play this from your trash for its Flow cost. Then banish it.)","Riftbound Spell: Lacerate. Choose a unit. If it's [Empowered], disempower it. Then kill it if it has 3 [S] or less.
[Flow] [4][C][C] (You may play this from your trash for its Flow cost. Then banish it.)",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f21bbd09545d949f095756281e5506128eb4809d-744x1039.png?accountingTag=RB
ven-128-166,VEN-128/166,128,Noxian Emissary,VEN,Vendetta,uncommon,Uncommon,Unit,,Order,2,2,,Noxus,"[Empower] :rb_energy_1::rb_rune_order: (:rb_energy_1::rb_rune_order:: Empower me. Use only if not Empowered.)
[Empowered][>][>>][Deathknell][>] Play two 1 :rb_might: Recruit unit tokens to your base. (When I die while Empowered, get the effect.)","Riftbound Unit: Noxian Emissary. [Empower] [1][C] ([1][C]: Empower me. Use only if not Empowered.)
[Empowered][>][>>][Deathknell][>] Play two 1 [S] Recruit unit tokens to your base. (When I die while Empowered, get the effect.)",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0720c25776670ef32dcc504b14378890991798be-744x1039.png?accountingTag=RB
ven-129-166,VEN-129/166,129,Sacred Protector,VEN,Vendetta,uncommon,Uncommon,Unit,,Order,4,6,1,"Fae, Ionia",I don't deal combat damage unless I'm at a battlefield with exactly one other unit you control.,Riftbound Unit: Sacred Protector. I don't deal combat damage unless I'm at a battlefield with exactly one other unit you control.,Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a93887af1128d19cdec798611ffdd29900ac5d85-744x1039.png?accountingTag=RB
ven-130-166,VEN-130/166,130,Aurok General,VEN,Vendetta,rare,Rare,Unit,,Order,5,5,,"Trifarian, Noxus","[Empower] :rb_energy_3::rb_rune_order: (:rb_energy_3::rb_rune_order:: Empower me. Use only if not Empowered.)
[Empowered][>] Your units that are [Empowered] have +2 :rb_might: (including me).","Riftbound Unit: Aurok General. [Empower] [3][C] ([3][C]: Empower me. Use only if not Empowered.)
[Empowered][>] Your units that are [Empowered] have +2 [S] (including me).",Slawomir Maniak,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2324531e93383ce0d7efbe67cbf7ee226127dea2-744x1039.png?accountingTag=RB
ven-131-166,VEN-131/166,131,Decree of Unity,VEN,Vendetta,rare,Rare,Spell,,Order,2,,1,,Kill an enemy Chaos (:rb_rune_chaos:) unit or gear.,Riftbound Spell: Decree of Unity. Kill an enemy Chaos ([P]) unit or gear.,Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/220161ac48f1307e4d74c372d549fea18829a86b-744x1039.png?accountingTag=RB
ven-132-166,VEN-132/166,132,Fallen Feline,VEN,Vendetta,rare,Rare,Unit,,Order,2,3,1,"Cat, Piltover","When you play me, name a spell.
While I'm at a battlefield, opponents can't play spells with that name.","Riftbound Unit: Fallen Feline. When you play me, name a spell.
While I'm at a battlefield, opponents can't play spells with that name.",Dao Trong Le,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e5d46c6d56dc14670b5e25547eeb1ee3ceca5a80-744x1039.png?accountingTag=RB
ven-133-166,VEN-133/166,133,Glowstone,VEN,Vendetta,rare,Rare,Gear,,Order,2,,,,"[Empower] :rb_rune_rainbow::rb_rune_rainbow: (:rb_rune_rainbow::rb_rune_rainbow:: Empower me. Use only if not Empowered.)
Disempower this, :rb_exhaust:: Choose a player. They gain control of this and recall it. (Send it to their base.)
At the end of your turn, kill this and deal 5 to all units you control.","Riftbound Gear: Glowstone. [Empower] [A][A] ([A][A]: Empower me. Use only if not Empowered.)
Disempower this, [T]: Choose a player. They gain control of this and recall it. (Send it to their base.)
At the end of your turn, kill this and deal 5 to all units you control.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6426e9c2b168f0dde5430d5bc57108a0cc2bcebb-744x1039.png?accountingTag=RB
ven-134-166,VEN-134/166,134,"Kayle, Justified",VEN,Vendetta,rare,Rare,Unit,Champion,Order,3,3,,"Mount Targon, Kayle","[Empower] :rb_energy_3: (:rb_energy_3:: Empower me.)
I can be [Empowered] up to three times.
I have +2 :rb_might: for each time I'm [Empowered].
While I'm [Empowered] three times, I have [Deflect 3] and [Ganking].","Riftbound Unit: Kayle, Justified. [Empower] [3] ([3]: Empower me.)
I can be [Empowered] up to three times.
I have +2 [S] for each time I'm [Empowered].
While I'm [Empowered] three times, I have [Deflect 3] and [Ganking].",Michal Ivan,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8ae883f96bb3a5e20d8002ec49cace430aaf2b88-744x1039.png?accountingTag=RB
ven-135a-166,VEN-135a/166,135,"Kennen, Keeper of Balance",VEN,Vendetta,rare,Rare,Unit,Champion,Order,3,2,,"Yordle, Kennen","[Hidden]
When you play me or I attack, you may pay :rb_energy_2: to [Stun] a unit.
While there's a stunned enemy unit here, I have +2 :rb_might:.","Riftbound Unit: Kennen, Keeper of Balance. [Hidden]
When you play me or I attack, you may pay [2] to [Stun] a unit.
While there's a stunned enemy unit here, I have +2 [S].",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1d55c475f395c2b1bac63844208687bb9b3232b2-744x1039.png?accountingTag=RB
ven-135-166,VEN-135/166,135,"Kennen, Keeper of Balance",VEN,Vendetta,rare,Rare,Unit,Champion,Order,3,2,,"Yordle, Ionia, Kennen","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)
When you play me or I attack, you may pay :rb_energy_2: to [Stun] a unit. (It doesn't deal combat damage this turn.)
While there's a stunned enemy unit here, I have +2 :rb_might:.","Riftbound Unit: Kennen, Keeper of Balance. [Hidden] (Hide now for [A] to react with later for [0].)
When you play me or I attack, you may pay [2] to [Stun] a unit. (It doesn't deal combat damage this turn.)
While there's a stunned enemy unit here, I have +2 [S].",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/446ff54c091b07627f826952f45ee40e9976d040-744x1039.png?accountingTag=RB
ven-136a-166,VEN-136a/166,136,"Ambessa, Respected and Feared",VEN,Vendetta,epic,Epic,Unit,Champion,Order,5,5,,Ambessa,"[Empower] :rb_energy_1::rb_rune_order::rb_rune_order:
[Empowered][>] I have [Assault 2].
[Empowered][>] When I attack, kill an enemy unit here with less Might than me.","Riftbound Unit: Ambessa, Respected and Feared. [Empower] [1][C][C]
[Empowered][>] I have [Assault 2].
[Empowered][>] When I attack, kill an enemy unit here with less Might than me.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/02a1cfcd6663687d28b98a2de3ba666231c4eeee-744x1039.png?accountingTag=RB
ven-136-166,VEN-136/166,136,"Ambessa, Respected and Feared",VEN,Vendetta,epic,Epic,Unit,Champion,Order,5,5,,"Noxus, Ambessa","[Empower] :rb_energy_1::rb_rune_order::rb_rune_order: (:rb_energy_1::rb_rune_order::rb_rune_order:: Empower me. Use only if not Empowered.)
[Empowered][>] I have [Assault 2]. (+2 :rb_might: while I'm an attacker.)
[Empowered][>] When I attack, kill an enemy unit here with less Might than me.","Riftbound Unit: Ambessa, Respected and Feared. [Empower] [1][C][C] ([1][C][C]: Empower me. Use only if not Empowered.)
[Empowered][>] I have [Assault 2]. (+2 [S] while I'm an attacker.)
[Empowered][>] When I attack, kill an enemy unit here with less Might than me.",Pandart Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/687c273217cd94067be9625a7f85b61d108a6293-744x1039.png?accountingTag=RB
ven-137-166,VEN-137/166,137,Shady Spectacles,VEN,Vendetta,epic,Epic,Gear,,Order,4,,,Equipment,"[Equip] :rb_energy_1::rb_rune_order: (:rb_energy_1::rb_rune_order:: Attach this to a unit you control.)
As this is attached to a unit, choose another friendly unit. The equipped unit becomes a copy of that unit for as long as this is attached to it.","Riftbound Gear: Shady Spectacles. [Equip] [1][C] ([1][C]: Attach this to a unit you control.)
As this is attached to a unit, choose another friendly unit. The equipped unit becomes a copy of that unit for as long as this is attached to it.",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e49461109a4116c22af9206719f53fb73aee36d0-744x1039.png?accountingTag=RB
ven-138a-166,VEN-138a/166,138,"Shen, Leader of the Kinkou Order",VEN,Vendetta,epic,Epic,Unit,Champion,Order,6,7,2,"Shen, Ionia","[Shield]
When I hold, if there is exactly one other unit you control here, you score 1 point.","Riftbound Unit: Shen, Leader of the Kinkou Order. [Shield]
When I hold, if there is exactly one other unit you control here, you score 1 point.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bf3f260e47de2887ba16fbc02e9df7f02e57a24a-744x1039.png?accountingTag=RB
ven-138-166,VEN-138/166,138,"Shen, Leader of the Kinkou Order",VEN,Vendetta,epic,Epic,Unit,Champion,Order,6,7,2,"Shen, Ionia","[Shield] (+1 :rb_might: while I'm a defender.)
When I hold, if there is exactly one other unit you control here, you score 1 point.","Riftbound Unit: Shen, Leader of the Kinkou Order. [Shield] (+1 [S] while I'm a defender.)
When I hold, if there is exactly one other unit you control here, you score 1 point.",Pandart Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b227d9f9abc6f165beffba4eaf3b5819cf06eab4-744x1039.png?accountingTag=RB
ven-139-166,VEN-139/166,139,Rogue Assassin,VEN,Vendetta,rare,Rare,Legend,,"Fury, Calm",,,,Akali,"[Empower] :rb_energy_3::rb_rune_rainbow: (:rb_energy_3::rb_rune_rainbow:: Empower this. Use only if not Empowered.)
[Action][>] :rb_exhaust:: If it's your turn, move a friendly unit in a showdown to base and if I'm [Empowered], ready it.","Riftbound Legend: Rogue Assassin. [Empower] [3][A] ([3][A]: Empower this. Use only if not Empowered.)
[Action][>] [T]: If it's your turn, move a friendly unit in a showdown to base and if I'm [Empowered], ready it.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0d53b477ed43fb9bbed84858443a606b2b51a2b5-744x1039.png?accountingTag=RB
ven-140-166,VEN-140/166,140,Shuriken Flip,VEN,Vendetta,epic,Epic,Spell,Signature,"Fury, Calm",1,,1,Akali,"Deal 2 to up to one enemy unit at a battlefield, then move a friendly unit.
[Flow] :rb_energy_3::rb_rune_rainbow: (You may play this from your trash for its Flow cost. Then banish it.)","Riftbound Spell: Shuriken Flip. Deal 2 to up to one enemy unit at a battlefield, then move a friendly unit.
[Flow] [3][A] (You may play this from your trash for its Flow cost. Then banish it.)",莺之歌,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bac1ecff92d022e99a3696ad00d020530a1a09e7-744x1039.png?accountingTag=RB
ven-141-166,VEN-141/166,141,Butcher of the Sands,VEN,Vendetta,rare,Rare,Legend,,"Fury, Body",,,,Renekton,"[Reaction][>] :rb_rune_rainbow::rb_rune_rainbow:, :rb_exhaust:: [Add] :rb_energy_2:. Spend this Energy only to play units or activated abilities of units.","Riftbound Legend: Butcher of the Sands. [Reaction][>] [A][A], [T]: [Add] [2]. Spend this Energy only to play units or activated abilities of units.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7620595b36b40a0c3d05c4c5469b016d1c18c6f2-744x1039.png?accountingTag=RB
ven-142-166,VEN-142/166,142,Dominus,VEN,Vendetta,epic,Epic,Spell,Signature,"Fury, Body",4,,,Renekton,"[Action] (Play on your turn or in showdowns.)
This turn, double a unit's Might and give it "":rb_rune_rainbow::rb_rune_rainbow:: Ready me.""","Riftbound Spell: Dominus. [Action] (Play on your turn or in showdowns.)
This turn, double a unit's Might and give it ""[A][A]: Ready me.""",小牛设计,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0d5ccc8bb0b70473add784a3f4c71e1e8635e2ce-744x1039.png?accountingTag=RB
ven-143-166,VEN-143/166,143,Master of Shadows,VEN,Vendetta,rare,Rare,Legend,,"Fury, Chaos",,,,Zed,"When you banish a card you own, empower me. (I become Empowered if I'm not already.)
[Action][>] Disempower me, :rb_exhaust:: Discard 1, then draw 1.","Riftbound Legend: Master of Shadows. When you banish a card you own, empower me. (I become Empowered if I'm not already.)
[Action][>] Disempower me, [T]: Discard 1, then draw 1.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/aa316eb1b01c8d036eaba84b03909027fe69f6e2-744x1039.png?accountingTag=RB
ven-144-166,VEN-144/166,144,Death Mark,VEN,Vendetta,epic,Epic,Spell,Signature,"Fury, Chaos",2,,1,Zed,"[Burn 3]. (Put the top 3 cards of your Main Deck into your trash.)
Play a 0 :rb_might: Shadow Clone unit token. (It has ""When I attack, you may banish a unit from your trash. If you do, give me [Assault 4] this turn."")
[Flow] :rb_energy_1::rb_rune_rainbow::rb_rune_rainbow: (You may play this from your trash for its Flow cost. Then banish it.)","Riftbound Spell: Death Mark. [Burn 3]. (Put the top 3 cards of your Main Deck into your trash.)
Play a 0 [S] Shadow Clone unit token. (It has ""When I attack, you may banish a unit from your trash. If you do, give me [Assault 4] this turn."")
[Flow] [1][A][A] (You may play this from your trash for its Flow cost. Then banish it.)",JunHuan,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/87ccfb8d1c19f402bb37ffa392011ee2f0880aa9-744x1039.png?accountingTag=RB
ven-145-166,VEN-145/166,145,Curator of the Sands,VEN,Vendetta,rare,Rare,Legend,,"Calm, Mind",,,,Nasus,"When you play a unit, gear, or activated ability with Energy cost :rb_energy_7: or more, you may exhaust me to ready up to 2 runes.","Riftbound Legend: Curator of the Sands. When you play a unit, gear, or activated ability with Energy cost [7] or more, you may exhaust me to ready up to 2 runes.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f26a25c5fddba7da788455c3d82b85c5abc7a2eb-744x1039.png?accountingTag=RB
ven-146-166,VEN-146/166,146,Siphoning Strike,VEN,Vendetta,epic,Epic,Spell,Signature,"Calm, Mind",4,,,Nasus,"Deal 4 to a unit at a battlefield. If you control 7 or more runes, deal 7 to it instead. When it dies this turn, channel 1 rune exhausted.","Riftbound Spell: Siphoning Strike. Deal 4 to a unit at a battlefield. If you control 7 or more runes, deal 7 to it instead. When it dies this turn, channel 1 rune exhausted.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8b28e4a0681eee9b19c29770a5f167e1e68c78cf-744x1039.png?accountingTag=RB
ven-147-166,VEN-147/166,147,Eye of Twilight,VEN,Vendetta,rare,Rare,Legend,,"Calm, Order",,,,Shen,[Action][>] :rb_exhaust:: Give a friendly unit [Tank] this turn. (It must be assigned combat damage first.),Riftbound Legend: Eye of Twilight. [Action][>] [T]: Give a friendly unit [Tank] this turn. (It must be assigned combat damage first.),Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/54388a3124b7e1f0331e5970f952778db5f24500-744x1039.png?accountingTag=RB
ven-148-166,VEN-148/166,148,Shadow Dash,VEN,Vendetta,epic,Epic,Spell,Signature,"Calm, Order",2,,1,Shen,"Move an enemy unit to a battlefield where you have units. If you have exactly two units there, they each get +1 :rb_might: this turn.
[Flow] :rb_energy_5::rb_rune_rainbow::rb_rune_rainbow: (You may play this from your trash for its Flow cost. Then banish it.)","Riftbound Spell: Shadow Dash. Move an enemy unit to a battlefield where you have units. If you have exactly two units there, they each get +1 [S] this turn.
[Flow] [5][A][A] (You may play this from your trash for its Flow cost. Then banish it.)",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c95a4862c3af5f3ec1cee1f1ae7291c8724df7a1-744x1039.png?accountingTag=RB
ven-149-166,VEN-149/166,149,Defender of Tomorrow,VEN,Vendetta,rare,Rare,Legend,,"Mind, Body",,,,Jayce,"[Empower] :rb_energy_2::rb_rune_rainbow::rb_rune_rainbow: (:rb_energy_2::rb_rune_rainbow::rb_rune_rainbow:: Empower me. Use only if not Empowered.)
:rb_energy_1:, :rb_exhaust:: Ready a gear.
[Empowered][>] :rb_energy_1:, :rb_exhaust:: Ready 2 gear.","Riftbound Legend: Defender of Tomorrow. [Empower] [2][A][A] ([2][A][A]: Empower me. Use only if not Empowered.)
[1], [T]: Ready a gear. 
[Empowered][>] [1], [T]: Ready 2 gear.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/670b7efd367a42beba11c18fb59e240a7c574a57-744x1039.png?accountingTag=RB
ven-150-166,VEN-150/166,150,Acceleration Gate,VEN,Vendetta,epic,Epic,Spell,Signature,"Mind, Body",3,,1,Jayce,"Ready up to 4 units, gear, and/or runes.","Riftbound Spell: Acceleration Gate. Ready up to 4 units, gear, and/or runes.",小牛设计/Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/31b71a16ee85cf30124fdaa2c575e709a4c83771-744x1039.png?accountingTag=RB
ven-151-166,VEN-151/166,151,Soul's Reflection,VEN,Vendetta,rare,Rare,Legend,,"Mind, Chaos",,,,Mel,"When you empower something else, empower me. (I become Empowered if I'm not already.)
Disempower me, :rb_exhaust:: Give a unit at a battlefield -2 :rb_might: this turn.","Riftbound Legend: Soul's Reflection. When you empower something else, empower me. (I become Empowered if I'm not already.)
Disempower me, [T]: Give a unit at a battlefield -2 [S] this turn.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2e9e60b3f161b41219c40ef0426049634fb7ba1a-744x1039.png?accountingTag=RB
ven-152-166,VEN-152/166,152,Rebuttal,VEN,Vendetta,epic,Epic,Spell,Signature,"Mind, Chaos",1,,1,Mel,"[Reaction] (Play any time, even before spells and abilities resolve.)
Choose a spell with Energy cost no more than :rb_energy_4:.  You may pay :rb_rune_rainbow:. If you do, gain control of it and you may make new choices for it. Otherwise, counter it.","Riftbound Spell: Rebuttal. [Reaction] (Play any time, even before spells and abilities resolve.)
Choose a spell with Energy cost no more than [4].  You may pay [A]. If you do, gain control of it and you may make new choices for it. Otherwise, counter it.",小牛设计,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2df67fe2ba17f0796ff1f9c03b85d2db48fe954b-744x1039.png?accountingTag=RB
ven-153-166,VEN-153/166,153,Matriarch of War,VEN,Vendetta,rare,Rare,Legend,,"Body, Order",,,,Ambessa,"When you empower something else, empower me. (I become Empowered if I'm not already.)
Disempower me, :rb_rune_rainbow:, :rb_exhaust:: Ready a unit.","Riftbound Legend: Matriarch of War. When you empower something else, empower me. (I become Empowered if I'm not already.)
Disempower me, [A], [T]: Ready a unit.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/49e81916d7ae72b24de845223e1798652d26e789-744x1039.png?accountingTag=RB
ven-154-166,VEN-154/166,154,Public Execution,VEN,Vendetta,epic,Epic,Spell,Signature,"Body, Order",2,,1,Ambessa,"Choose a friendly unit. Kill an enemy unit with less Might than it.
[Flow] :rb_energy_5::rb_rune_rainbow::rb_rune_rainbow: (You may play this from your trash for its Flow cost. Then banish it.)","Riftbound Spell: Public Execution. Choose a friendly unit. Kill an enemy unit with less Might than it.
[Flow] [5][A][A] (You may play this from your trash for its Flow cost. Then banish it.)",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c8348e2aef6bad5a38d4f71b1b1c277598670286-744x1039.png?accountingTag=RB
ven-155-166,VEN-155/166,155,Heart of the Tempest,VEN,Vendetta,rare,Rare,Legend,,"Order, Chaos",,,,"Yordle, Kennen","When you play a card from anywhere other than your hand, empower me.
[Action][>] Disempower me, :rb_exhaust:: Give a unit [Assault 2] this turn. (+2 :rb_might: while it's an attacker.)","Riftbound Legend: Heart of the Tempest. When you play a card from anywhere other than your hand, empower me.
[Action][>] Disempower me, [T]: Give a unit [Assault 2] this turn. (+2 [S] while it's an attacker.)",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0eab83392b310417d2630d50a3bfee3dd02b31c4-744x1039.png?accountingTag=RB
